region,species,year,spawners,smoothedSpawners,runsize,smoothedRunsize,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,datasetversion
Transboundary,Sockeye,1995,144564.7666,163882.232,412151.681,424528.7483,NA,NA,NA,122567.675,113669.8725,132161.976,NA,NA,NA,291238.0573,266404.3968,318386.6596,20240719
Transboundary,Sockeye,1996,137109.627,156510.273,619388.8088,472773.8547,NA,NA,NA,122457.4405,113908.0986,131648.451,NA,NA,NA,290890.6657,267030.2182,316883.1601,20240719
Transboundary,Sockeye,1997,96062.14019,136064.1884,313039.1279,439137.6589,NA,NA,NA,122347.3051,114116.1551,131172.1645,NA,NA,NA,290543.6885,267572.4674,315486.9997,20240719
Transboundary,Sockeye,1998,75658.59687,114148.4441,188652.5575,359124.506,NA,NA,NA,122237.2688,114290.1398,130736.999,NA,NA,NA,290197.1252,268020.2707,314208.9636,20240719
Transboundary,Sockeye,1999,78610.58941,102519.0196,239901.926,324835.2205,NA,NA,NA,122127.3314,114426.0454,130346.9418,NA,NA,NA,289850.9753,268362.472,313060.1206,20240719
Transboundary,Sockeye,2000,68519.06749,88298.68745,258921.6227,295995.6727,NA,NA,NA,122017.493,114519.9443,130005.9014,NA,NA,NA,289505.2382,268588.1494,312051.3065,20240719
Transboundary,Sockeye,2001,137005.3791,88285.25623,423439.3063,274315.865,NA,NA,NA,121907.7532,114568.2267,129717.4682,NA,NA,NA,289159.9136,268687.2847,311192.4545,20240719
Transboundary,Sockeye,2002,106256.6607,90084.26967,276198.2666,267531.7872,NA,NA,NA,121798.1122,114567.8752,129484.6406,NA,NA,NA,288815.0008,268651.5299,310491.8282,20240719
Transboundary,Sockeye,2003,210524.319,110544.6559,471938.319,321380.7773,NA,NA,NA,121688.5698,114516.7365,129309.5532,NA,NA,NA,288470.4995,268474.9681,309955.2619,20240719
Transboundary,Sockeye,2004,163984.3809,128056.6195,465090.3877,366877.1139,NA,NA,NA,121579.126,114413.7428,129193.2552,NA,NA,NA,288126.4091,268154.7286,309585.5443,20240719
Transboundary,Sockeye,2005,142300.6417,148211.2293,390187.36,398236.9885,NA,NA,NA,121469.7805,114259.034,129135.5883,NA,NA,NA,287782.7291,267691.3258,309382.08,20240719
Transboundary,Sockeye,2006,162793.8568,153412.6554,403029.6738,394321.7803,NA,NA,NA,121360.5334,114053.9525,129135.1921,NA,NA,NA,287439.4591,267088.639,309340.91,20240719
Transboundary,Sockeye,2007,81194.32789,145376.7967,286008.0575,397083.8552,NA,NA,NA,121251.3846,113800.9106,129189.6364,NA,NA,NA,287096.5985,266353.5368,309455.0869,20240719
Transboundary,Sockeye,2008,81276.21775,120178.6565,231986.5785,344506.7657,NA,NA,NA,121142.3339,113503.1613,129295.6504,NA,NA,NA,286754.1469,265495.2313,309715.3209,20240719
Transboundary,Sockeye,2009,95180.40587,107789.4763,235526.1253,300675.5415,97810.09398,91555.74744,104491.6868,121033.3813,113164.5217,129449.3995,279173.5215,263551.059,295722.0335,286412.1038,264524.5005,310110.7574,20240719
Transboundary,Sockeye,2010,106219.2027,101665.9679,238769.0309,272545.5298,100520.2225,94723.77068,106671.3779,120924.5267,112789.0968,129646.7616,276342.7541,262403.1345,291022.887,286070.4686,263452.9131,310629.7518,20240719
Transboundary,Sockeye,2011,119914.6,95636.22207,321397.9451,260483.5358,103305.4435,97964.68093,108937.3696,120815.7699,112381.0409,129883.5653,273540.6902,261174.8678,286491.9959,285729.241,262292.1619,311260.5371,20240719
Transboundary,Sockeye,2012,118381.6689,103127.4221,244642.115,252470.6335,106167.8375,101263.2793,111309.9418,120707.111,111944.3762,130155.7716,270767.0386,259833.3987,282160.7598,285388.4204,261053.5543,311991.7318,20240719
Transboundary,Sockeye,2013,104981.4738,108543.5435,282388.7311,262595.7963,109109.543,104595.3596,113818.5519,120598.5499,111482.8699,130459.5965,268021.5114,258331.8335,278074.636,285048.0063,259747.6722,312812.6818,20240719
Transboundary,Sockeye,2014,109264.632,111581.0401,212154.2169,257164.0674,112132.7574,107925.2112,116504.338,120490.0863,110999.9652,130791.5807,265303.8233,256607.1598,274295.2251,284707.9983,258384.1779,313713.6529,20240719
Transboundary,Sockeye,2015,141649.9067,118193.3533,269923.309,263549.8445,115239.7392,111206.669,119419.0746,120381.7203,110498.7517,131148.6181,262613.692,254585.9881,270894.5286,284368.3959,256971.7349,314685.9113,20240719
Transboundary,Sockeye,2016,174287.1789,127371.3428,432152.1622,279628.5318,118432.8095,114392.9001,122615.3927,120273.4518,109981.9653,131527.957,259950.8382,252206.114,267933.3867,284029.1985,255518.0081,315721.7222,20240719
Transboundary,Sockeye,2017,89987.58321,120573.3579,255334.1178,282031.1041,121714.3536,117454.6899,126128.5002,120165.2807,109452.0058,131927.1819,257314.9852,249449.2547,265428.7409,283690.4057,254029.7148,316814.3001,20240719
Transboundary,Sockeye,2018,94049.69753,117950.6407,173045.5173,255717.0042,125086.823,120393.2026,129963.4276,120057.2068,108910.9642,132344.186,254705.8593,246356.5972,263338.0859,283352.017,252512.7024,317957.7296,20240719
Transboundary,Sockeye,2019,140165.7956,123974.6213,260699.6343,266475.5442,128552.7369,123234.1313,134100.8857,119949.2301,108360.6547,132777.1398,252123.1894,243008.2774,261579.9894,283014.032,250972.0395,319146.8758,20240719
Transboundary,Sockeye,2020,117791.906,119484.7895,159732.8355,239931.9714,132114.6846,126011.4788,138513.4914,119841.3506,107802.6477,133224.458,249566.7073,239489.142,260068.3308,282676.4501,249412.1076,320377.2914,20240719
Transboundary,Sockeye,2021,236090.3037,126962.4118,306151.9343,223948.5149,135775.327,128755.912,143177.421,119733.568,107238.3002,133684.7683,247036.1475,235868.5032,258732.5451,282339.2709,247836.6892,321645.1292,20240719
Transboundary,Sockeye,2022,188418.6004,147184.947,334560.1325,236385.7288,139537.3987,131491.0396,148076.1404,119625.8824,106668.7851,134156.8833,244531.247,232196.3024,257521.4599,282002.4939,246249.0485,322947.0613,20240719
Transboundary,Sockeye,2023,156937.2667,163056.1292,255085.0423,255461.9247,143403.7102,134233.9357,153199.8893,119518.2937,106095.1165,134639.7742,242051.7458,228506.6062,256399.7979,281666.1186,244652.0035,324280.2071,20240719
Transboundary,Coho,1992,83729,83729.01,164015,164015.01,NA,NA,NA,88003.01571,72171.98854,107306.601,NA,NA,NA,141086.7058,117747.2826,169052.3817,20240719
Transboundary,Coho,1993,119330,99956.90872,159667,161826.4077,NA,NA,NA,87697.48739,72597.76781,105937.8205,NA,NA,NA,139480.3777,117404.439,165707.3268,20240719
Transboundary,Coho,1994,96343,98737.45933,212328,177161.2322,NA,NA,NA,87393.01979,73012.55924,104605.8375,NA,NA,NA,137892.3382,117042.8611,162455.8452,20240719
Transboundary,Coho,1995,55710,85574.57877,128688,163553.9512,NA,NA,NA,87089.60925,73413.95904,103312.7778,NA,NA,NA,136322.3791,116659.5591,159299.3425,20240719
Transboundary,Coho,1996,44635,75129.57695,66706,136697.8945,NA,NA,NA,86787.25208,73799.09346,102061.2418,NA,NA,NA,134770.2947,116250.9801,156239.8212,20240719
Transboundary,Coho,1997,32345,62115.10305,41514,103854.1949,NA,NA,NA,86485.94463,74164.52772,100854.3956,NA,NA,NA,133235.8814,115812.9047,153279.9833,20240719
Transboundary,Coho,1998,61382,54382.0401,83514,91228.99116,NA,NA,NA,86185.68326,74506.16566,99696.07124,NA,NA,NA,131718.938,115340.3361,150423.3403,20240719
Transboundary,Coho,1999,60768,49593.69383,75352,74156.69785,NA,NA,NA,85886.46434,74819.14737,98590.869,NA,NA,NA,130219.2656,114827.392,147674.3208,20240719
Transboundary,Coho,2000,64700,51099.97396,81667,67709.88822,NA,NA,NA,85588.28425,75097.75919,97544.24738,NA,NA,NA,128736.6675,114267.2203,145038.3541,20240719
Transboundary,Coho,2001,104394,60564.85301,119232,76049.73009,NA,NA,NA,85291.13937,75335.38206,96562.57466,NA,NA,NA,127270.9494,113651.971,142521.8976,20240719
Transboundary,Coho,2002,219360,88815.89592,256400,109456.6992,NA,NA,NA,84995.02612,75524.51861,95653.10177,NA,NA,NA,125821.9191,112972.8774,140132.3548,20240719
Transboundary,Coho,2003,183112,110516.1751,211894,131860.3475,NA,NA,NA,84699.94091,75656.95461,94823.80076,NA,NA,NA,124389.3866,112220.514,137877.8171,20240719
Transboundary,Coho,2004,129327,128537.1571,164909,154221.2165,NA,NA,NA,84405.88018,75724.11688,94083.00687,NA,NA,NA,122973.1641,111385.3048,135766.5548,20240719
Transboundary,Coho,2005,135558,149029.7105,165535,177628.5479,NA,NA,NA,84112.84037,75717.67257,93438.81916,NA,NA,NA,121573.0658,110458.3251,133806.2143,20240719
Transboundary,Coho,2006,122384,153844.749,170223,190738.2727,NA,NA,NA,83820.81793,75630.35668,92898.27295,NA,NA,NA,120188.9081,109432.3651,132002.7547,20240719
Transboundary,Coho,2007,74246,123875.6111,98936,157661.3047,NA,NA,NA,83529.80933,75456.91505,92466.39677,NA,NA,NA,118820.5097,108303.0911,130359.2851,20240719
Transboundary,Coho,2008,95226,108690.9943,123589,141545.9185,NA,NA,NA,83239.81105,75194.9442,92145.37251,NA,NA,NA,117467.691,107070.0174,128875.0928,20240719
Transboundary,Coho,2009,103950,104044.8579,156662,140100.9928,100775.0973,95124.5915,106761.2494,82950.81959,74845.3693,91934.05732,142827.642,135732.6232,150293.5318,116130.2747,105736.967,127545.182,20240719
Transboundary,Coho,2010,126830,102669.1555,196492,144988.0537,97287.57448,92370.33251,102466.5809,82662.83145,74412.38672,91828.04106,137265.077,131120.5897,143697.5032,114808.0854,104311.8288,126360.5157,20240719
Transboundary,Coho,2011,70871,92042.57886,92742,128405.5714,93920.74434,89666.46163,98376.87422,82375.84314,73902.88403,91820.22627,131919.1516,126628.658,137430.6798,113500.9498,102805.6648,125308.9081,20240719
Transboundary,Coho,2012,70775,91165.42108,96401,127740.7043,90670.43006,87001.82802,94493.72586,82089.8512,73325.53104,91901.73701,126781.4285,122241.0979,131490.398,112208.6964,101231.4469,124376.2875,20240719
Transboundary,Coho,2013,68117,85257.0183,103792,123357.6593,87532.59937,84361.73702,90822.64333,81804.85216,72689.80741,92062.89128,121843.7993,117938.113,125878.8279,110931.1558,99602.77153,123547.9811,20240719
Transboundary,Coho,2014,124171,88342.41669,171888,125667.3618,84503.35956,81727.78732,87373.19352,81520.84258,72005.17975,92294.02381,117098.4709,113695.7354,120603.045,109668.1606,97932.81705,122809.7568,20240719
Transboundary,Coho,2015,60178,76104.86759,79919,104974.4331,81578.95262,79080.20433,84156.65547,81237.81902,71280.52891,92586.05877,112537.9541,109488.7658,115672.0603,108419.545,96233.6549,122148.5119,20240719
Transboundary,Coho,2016,87704,79418.66829,111217,108858.5337,78755.7506,76404.6687,81179.17869,80955.77806,70523.82859,92930.83108,108155.0512,105299.0855,111088.4775,107185.1454,94515.89715,121552.625,20240719
Transboundary,Coho,2017,57868,76284.15187,78056,104358.405,76030.25111,73701.45853,78432.62806,80674.71629,69742.02152,93321.21018,103942.8448,101126.5388,106837.5829,105964.8,92788.59843,121012.0535,20240719
Transboundary,Coho,2018,51173,72042.93532,85485,100385.8826,73399.07296,70988.22881,75891.79222,80394.63031,68941.02635,93751.09314,99894.68693,96991.87193,102884.3786,104758.3487,91059.31917,120518.27,20240719
Transboundary,Coho,2019,82759,66427.88331,105110,90981.34242,70858.95196,68292.09133,73522.29188,80115.51673,68125.81762,94215.3246,96004.18865,92926.78754,99183.50223,103565.6333,89334.2735,120064.114,20240719
Transboundary,Coho,2020,52063,64531.04593,61935,86458.87174,68406.7369,65638.94266,71291.24059,79837.37217,67300.53817,94709.58434,92265.20971,88960.98321,95692.1632,102386.4974,87618.50929,119643.6111,20240719
Transboundary,Coho,2021,75526,62630.24671,98433,84372.99662,66039.38562,63048.03139,69172.66658,79560.19328,66468.61888,95230.26748,88671.84904,85115.74789,92376.52264,101220.7865,85916.08941,119251.7919,20240719
Transboundary,Coho,2022,66034,64305.77063,87241,86271.2998,63753.96125,60531.62113,67147.83941,79283.97669,65632.89214,95774.37098,85218.43538,81403.74627,89211.88596,100068.3476,84230.25817,118884.5246,20240719
Transboundary,Coho,2023,89022,71835.8498,115028,91548.04392,61547.62854,58096.62486,65203.62564,79008.71907,64795.69275,96339.3927,81899.51837,77831.12787,86180.57187,98929.02976,82563.5864,118538.3697,20240719
Transboundary,Pink,1984,20751,20751.01,NA,NA,NA,NA,NA,15539.2989,11968.45148,20175.52653,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1985,27670,23962.06699,NA,NA,NA,NA,NA,15152.26765,11785.83831,19480.26173,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1986,7256,14169.46962,NA,NA,NA,NA,NA,14774.87604,11604.29067,18811.74543,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1987,42786,17619.75359,NA,NA,NA,NA,NA,14406.88397,11423.63315,18169.20264,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1988,3982,13052.75142,NA,NA,NA,NA,NA,14048.05733,11243.67079,17551.91152,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1989,31189,11144.27879,NA,NA,NA,NA,NA,13698.16786,11064.18638,16959.20478,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1990,13358,20411.34752,NA,NA,NA,NA,NA,13356.99294,10884.93782,16390.47125,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1991,23553,17737.56869,NA,NA,NA,NA,NA,13024.31553,10705.65541,15845.1574,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1992,9252,14761.86587,NA,NA,NA,NA,NA,12699.92399,10526.03968,15322.76851,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1993,1625,3877.448745,NA,NA,NA,NA,NA,12383.61194,10345.75999,14822.86897,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1994,27100,6636.097291,NA,NA,NA,NA,NA,12075.17815,10164.45469,14345.08116,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1995,1712,6811.423355,NA,NA,NA,NA,NA,11774.42641,9981.733827,13889.08176,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1996,21583,6078.678224,NA,NA,NA,NA,NA,11481.16537,9797.185576,13454.59439,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1997,4962,10348.6768,NA,NA,NA,NA,NA,11195.20846,9610.38787,13041.37712,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1998,23347,10763.27539,NA,NA,NA,NA,NA,10916.37378,9420.926641,12649.20331,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,1999,23503,23424.88014,NA,NA,NA,NA,NA,10644.48392,9228.421587,12277.83503,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2000,6529,12387.54969,NA,NA,NA,NA,NA,10379.36591,9032.55922,11926.98925,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2001,9134,7722.437609,NA,NA,NA,NA,NA,10120.8511,8833.130938,11596.29894,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2002,5672,7197.791054,NA,NA,NA,NA,NA,9868.775012,8630.071414,11285.27397,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2003,15492,9373.944508,NA,NA,NA,NA,NA,9622.977287,8423.49032,10993.26863,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2004,8464,11450.96186,NA,NA,NA,NA,NA,9383.301549,8213.689736,10719.46358,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2005,15839,11578.49468,NA,NA,NA,NA,NA,9149.595321,8001.161332,10462.86796,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2006,21725,18550.00406,NA,NA,NA,NA,NA,8921.709923,7786.56174,10222.34339,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2007,12405,16416.42368,NA,NA,NA,NA,NA,8699.500378,7570.669827,9996.646076,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2008,4704,7638.932588,NA,NA,NA,NA,NA,8482.825319,7354.333841,9784.479049,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2009,9234,6590.665777,NA,NA,NA,NA,NA,8271.546901,7138.417771,9584.545249,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2010,8868,9049.159796,NA,NA,NA,NA,NA,8065.530712,6923.754817,9395.593487,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2011,17775,12555.03749,NA,NA,NA,NA,NA,7864.645688,6711.112578,9216.452723,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2012,5826,10176.31495,NA,NA,NA,NA,NA,7668.764029,6501.171155,9046.053446,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2013,4666,5213.848954,NA,NA,NA,NA,NA,7477.761117,6294.51285,8883.437473,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2014,2436,3371.416174,NA,NA,NA,NA,NA,7291.515441,6091.620851,8727.75879,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2015,24246,7685.279619,NA,NA,NA,NA,NA,7109.908513,5892.884021,8578.278291,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2016,1369,5761.339267,NA,NA,NA,NA,NA,6932.824798,5698.605283,8434.35495,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2017,18520,5035.283397,NA,NA,NA,NA,NA,6760.151638,5509.011688,8295.435325,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2018,1604,5450.346892,NA,NA,6825.994422,3637.017403,12811.10171,6591.77918,5324.264838,8161.042714,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2019,16971,5217.439003,NA,NA,6727.773945,4193.715318,10793.04121,6427.60031,5144.470879,8030.766763,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2020,4739,8968.04249,NA,NA,6630.966781,4580.078074,9600.211991,6267.510579,4969.689616,7904.253967,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2021,26950,11301.16662,NA,NA,6535.552592,4514.174497,9462.072793,6111.40814,4799.942569,7781.199237,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2022,2042,7418.368414,NA,NA,6441.511336,4015.275332,10333.804,5959.193684,4635.219943,7661.338578,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Pink,2023,7097,3806.857679,NA,NA,6348.823256,3382.771687,11915.54159,5810.770374,4475.486553,7544.442808,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1984,316,316.01,NA,NA,NA,NA,NA,703.7754261,559.6613325,884.9992336,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1985,1376,659.4186228,NA,NA,NA,NA,NA,668.4034338,536.1453692,833.2873434,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1986,80,326.4541763,NA,NA,NA,NA,NA,634.8092499,513.5506771,784.6991578,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1987,1533,480.5658642,NA,NA,NA,NA,NA,602.9035212,491.8361616,739.052319,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1988,1089,654.7653355,NA,NA,NA,NA,NA,572.6013852,470.9619744,696.1758361,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1989,645,541.7786584,NA,NA,NA,NA,NA,543.8222448,450.8894224,655.909452,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1990,748,947.3548369,NA,NA,NA,NA,NA,516.4895539,431.5808855,618.1030444,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1991,1063,864.4915794,NA,NA,NA,NA,NA,490.5306132,412.9997474,582.6160525,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1992,189,557.986891,NA,NA,NA,NA,NA,465.8763778,395.1103484,549.3169194,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1993,345,477.1888691,NA,NA,NA,NA,NA,442.4612726,377.8779719,518.0825355,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1994,367,399.3768877,NA,NA,NA,NA,NA,420.2230186,361.2688789,488.7976676,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1995,218,268.7618949,NA,NA,NA,NA,NA,399.1024668,345.2504118,461.3543491,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1996,388,321.7045687,NA,NA,NA,NA,NA,379.0434411,329.7911891,435.6512089,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1997,485,350.2974542,NA,NA,NA,NA,NA,359.9925888,314.8614143,411.5927139,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1998,179,292.7432094,NA,NA,NA,NA,NA,341.8992389,300.4333128,389.0883087,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,1999,164,272.6373226,NA,NA,NA,NA,NA,324.7152669,286.4816954,368.051454,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2000,423,278.587892,NA,NA,NA,NA,NA,308.3949671,272.9846099,348.3985994,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2001,250,236.0553832,NA,NA,NA,NA,NA,292.8949312,259.924,330.0481707,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2002,205,244.1958883,NA,NA,NA,NA,NA,278.1739324,247.2862422,312.9196997,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2003,268,276.0949828,NA,NA,NA,NA,NA,264.1928159,235.0624047,296.9332508,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2004,414,274.6145627,NA,NA,NA,NA,NA,250.9143952,223.2480883,282.0092847,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2005,258,276.7855119,NA,NA,NA,NA,NA,238.3033523,211.8427848,268.06902,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2006,466,339.8587073,NA,NA,NA,NA,NA,226.3261448,200.8488048,255.0352434,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2007,482,393.5724259,NA,NA,NA,NA,NA,214.9509158,190.26994,242.8333987,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2008,350,377.3914606,NA,NA,NA,NA,NA,204.1474097,180.1100903,231.3927266,NA,NA,NA,NA,NA,NA,20240719
Transboundary,Chum,2009,231,367.1052787,NA,NA,NA,NA,NA,193.8868914,170.3720701,220.6472378,NA,NA,NA,NA,NA,NA,20240719
